"System","Functional","BasisSet","Distance","Nucleus","HF_Energy","DFA_Energy","SIE_estimate"
"Hexagon","wB97M-V","def2-QZVPP",3.7,"H",0.5350361624,0.4888127298,-0.0462234325999999
"Hexagon","wB97M-V","def2-QZVPP",3.8,"H",0.5089641615,0.4623861031,-0.0465780584
"Hexagon","wB97M-V","def2-QZVPP",3.9,"H",0.4841029674,0.4372233104,-0.046879657
"Hexagon","wB97M-V","def2-QZVPP",4,"H",0.4603738142,0.4132328499,-0.0471409643
"Hexagon","wB97M-V","def2-QZVPP",4.1,"H",0.4377048171,0.3903357241,-0.047369093
"Hexagon","wB97M-V","def2-QZVPP",4.2,"H",0.4160300682,0.3684665539,-0.0475635143
"Hexagon","wB97M-V","def2-QZVPP",4.3,"H",0.3952890023,0.3475589119,-0.0477300904
"Hexagon","wB97M-V","def2-QZVPP",4.4,"H",0.3754258542,0.3275515428,-0.0478743114
"Hexagon","wB97M-V","def2-QZVPP",4.5,"H",0.3563890789,0.3083906175,-0.0479984614
"Hexagon","wB97M-V","def2-QZVPP",4.6,"H",0.3381310141,0.2900264293,-0.0481045848
"Hexagon","wB97M-V","def2-QZVPP",4.7,"H",0.3206074314,0.2724116906,-0.0481957408
"Hexagon","wB97M-V","def2-QZVPP",4.8,"H",0.3037772462,0.2555027385,-0.0482745077
"Hexagon","wB97M-V","def2-QZVPP",4.9,"H",0.2876022623,0.2392596347,-0.0483426276
"Hexagon","wB97M-V","def2-QZVPP",5,"H",0.2720468572,0.2236458992,-0.048400958
"Hexagon","wB97M-V","def2-QZVPP",5.1,"H",0.2570778378,0.2086269056,-0.0484509322
"Hexagon","wB97M-V","def2-QZVPP",5.2,"H",0.2426641816,0.19417014,-0.0484940416
"Hexagon","wB97M-V","def2-QZVPP",5.3,"H",0.2287768885,0.1802454487,-0.0485314398
"Hexagon","wB97M-V","def2-QZVPP",5.4,"H",0.2153888639,0.1668251867,-0.0485636772
"Hexagon","wB97M-V","def2-QZVPP",5.5,"H",0.2024746964,0.1538833764,-0.04859132
"Hexagon","wB97M-V","def2-QZVPP",5.6,"H",0.190010608,0.1413955119,-0.0486150961
"Hexagon","wB97M-V","def2-QZVPP",5.7,"H",0.1779742811,0.1293386404,-0.0486356407
"Hexagon","wB97M-V","def2-QZVPP",5.8,"H",0.1663447736,0.1176912582,-0.0486535154
"Hexagon","wB97M-V","def2-QZVPP",5.9,"H",0.1551024404,0.1064334257,-0.0486690147
"Hexagon","wB97M-V","def2-QZVPP",6,"H",0.1442287951,0.095546414,-0.0486823811
"Hexagon","wB97M-V","def2-QZVPP",6.1,"H",0.1337064783,0.0850125449,-0.0486939334
"Hexagon","wB97M-V","def2-QZVPP",6.2,"H",0.123519146,0.0748152233,-0.0487039227
"Hexagon","wB97M-V","def2-QZVPP",6.3,"H",0.1136514022,0.0649388404,-0.0487125618
"Hexagon","wB97M-V","def2-QZVPP",6.4,"H",0.1040887612,0.055368697,-0.0487200642
"Hexagon","wB97M-V","def2-QZVPP",6.5,"H",0.0948175454,0.0460909873,-0.0487265581
"Hexagon","wB97M-V","def2-QZVPP",6.6,"H",0.0858248734,0.0370926851,-0.0487321883
"Hexagon","wB97M-V","def2-QZVPP",6.7,"H",0.0770985719,0.0283614801,-0.0487370918
"Hexagon","wB97M-V","def2-QZVPP",6.8,"H",0.0686271438,0.0198857713,-0.0487413725
"Hexagon","wB97M-V","def2-QZVPP",6.9,"H",0.0603997389,0.0116546247,-0.0487451142
"Hexagon","wB97M-V","def2-QZVPP",7,"H",0.052406079,0.0036576857,-0.0487483933
"Hexagon","wB97M-V","def2-QZVPP",7.1,"H",0.0446364576,-0.0041149276,-0.0487513852
"Hexagon","wB97M-V","def2-QZVPP",7.2,"H",0.0370816733,-0.0116722541,-0.0487539274
"Hexagon","wB97M-V","def2-QZVPP",7.3,"H",0.0297330104,-0.0190231735,-0.0487561839
"Hexagon","wB97M-V","def2-QZVPP",7.4,"H",0.0225822217,-0.0261759685,-0.0487581902
"Hexagon","wB97M-V","def2-QZVPP",7.5,"H",0.0156214699,-0.0331385001,-0.04875997
"Hexagon","wB97M-V","def2-QZVPP",7.6,"H",0.0088433351,-0.0399182063,-0.0487615414
"Hexagon","wB97M-V","def2-QZVPP",7.7,"H",0.0022407619,-0.0465221607,-0.0487629226
"Hexagon","wB97M-V","def2-QZVPP",7.8,"H",-0.0041929523,-0.0529570862,-0.0487641339
"Hexagon","wB97M-V","def2-QZVPP",7.9,"H",-0.0104641655,-0.0592293648,-0.0487651993
"Hexagon","wB97M-V","def2-QZVPP",8,"H",-0.0165789383,-0.0653450824,-0.0487661441
"Hexagon","wB97M-V","def2-QZVPP",8.1,"H",-0.0225430232,-0.0713100146,-0.0487669914
"Hexagon","wB97M-V","def2-QZVPP",8.2,"H",-0.0283619065,-0.0771302953,-0.0487683888
"Hexagon","wB97M-V","def2-QZVPP",8.3,"H",-0.0340408137,-0.0828098624,-0.0487690487
"Hexagon","wB97M-V","def2-QZVPP",8.4,"H",-0.0395847147,-0.0883543756,-0.0487696609
"Hexagon","wB97M-V","def2-QZVPP",8.5,"H",-0.0449983612,-0.0937685894,-0.0487702282
"Hexagon","wB97M-V","def2-QZVPP",8.6,"H",-0.0502862736,-0.0990570264,-0.0487707528
"Hexagon","wB97M-V","def2-QZVPP",8.7,"H",-0.0554527755,-0.104224013,-0.0487712375
"Hexagon","wB97M-V","def2-QZVPP",8.8,"H",-0.0605019958,-0.1092736815,-0.0487716857
"Hexagon","wB97M-V","def2-QZVPP",8.9,"H",-0.0654378705,-0.1142099728,-0.0487721023
"Hexagon","wB97M-V","def2-QZVPP",9,"H",-0.0702641732,-0.1190366657,-0.0487724925
"Hexagon","wB97M-V","def2-QZVPP",9.1,"H",-0.0749845019,-0.1237573624,-0.0487728605
"Hexagon","wB97M-V","def2-QZVPP",9.2,"H",-0.0796023072,-0.128375516,-0.0487732088
"Hexagon","wB97M-V","def2-QZVPP",9.3,"H",-0.0841208918,-0.1328944291,-0.0487735373
"Hexagon","wB97M-V","def2-QZVPP",9.4,"H",-0.0885434113,-0.1373172541,-0.0487738428
"Hexagon","wB97M-V","def2-QZVPP",9.5,"H",-0.0928728986,-0.1416470206,-0.048774122
"Hexagon","wB97M-V","def2-QZVPP",9.6,"H",-0.0971122516,-0.1458866226,-0.048774371
"Hexagon","wB97M-V","def2-QZVPP",9.7,"H",-0.1012642558,-0.1500388444,-0.0487745886
"Hexagon","wB97M-V","def2-QZVPP",9.8,"H",-0.1053315837,-0.154106359,-0.0487747753
"Hexagon","wB97M-V","def2-QZVPP",9.9,"H",-0.1093167931,-0.1580917277,-0.0487749346
"Hexagon","wB97M-V","def2-QZVPP",10,"H",-0.1132223491,-0.1619974209,-0.0487750718
"Hexagon","wB97M-V","def2-QZVPP",10.1,"H",-0.1170506103,-0.1658258038,-0.0487751935
"Hexagon","wB97M-V","def2-QZVPP",10.2,"H",-0.1208038494,-0.1695791562,-0.0487753068
"Hexagon","wB97M-V","def2-QZVPP",10.3,"H",-0.1244842521,-0.1732596688,-0.0487754167
"Hexagon","wB97M-V","def2-QZVPP",10.4,"H",-0.1280939127,-0.1768694409,-0.0487755282
"Hexagon","wB97M-V","def2-QZVPP",10.5,"H",-0.1316348545,-0.1804104989,-0.0487756444
"Hexagon","wB97M-V","def2-QZVPP",10.6,"H",-0.1351090167,-0.183884783,-0.0487757663
"Hexagon","wB97M-V","def2-QZVPP",10.7,"H",-0.138518272,-0.1872941658,-0.0487758938
"Hexagon","wB97M-V","def2-QZVPP",10.8,"H",-0.1418644238,-0.1906404495,-0.0487760257
"Hexagon","wB97M-V","def2-QZVPP",10.9,"H",-0.1451492036,-0.1939253641,-0.0487761605
"Hexagon","wB97M-V","def2-QZVPP",11,"H",-0.1483742877,-0.1971505841,-0.0487762964
"Hexagon","wB97M-V","def2-QZVPP",11.1,"H",-0.1515412847,-0.2003177164,-0.0487764317
"Hexagon","wB97M-V","def2-QZVPP",11.2,"H",-0.1546517511,-0.2034283162,-0.0487765651
"Hexagon","wB97M-V","def2-QZVPP",11.3,"H",-0.1577071886,-0.206483884,-0.0487766954
"Hexagon","wB97M-V","def2-QZVPP",11.4,"H",-0.1607090407,-0.2094858628,-0.0487768221
"Hexagon","wB97M-V","def2-QZVPP",11.5,"H",-0.163658708,-0.2124356524,-0.0487769444
"Hexagon","wB97M-V","def2-QZVPP",11.6,"H",-0.1665575358,-0.215334598,-0.0487770622
"Hexagon","wB97M-V","def2-QZVPP",11.7,"H",-0.1694068285,-0.2181840037,-0.0487771752
"Hexagon","wB97M-V","def2-QZVPP",11.8,"H",-0.1722078464,-0.2209851298,-0.0487772834
"Hexagon","wB97M-V","def2-QZVPP",11.9,"H",-0.1749618027,-0.2237391894,-0.0487773867
"Hexagon","wB97M-V","def2-QZVPP",12,"H",-0.1776698763,-0.2264473616,-0.0487774853
"Hexagon","wB97M-V","def2-QZVPP",12.1,"H",-0.1803332011,-0.2291107803,-0.0487775792
"Hexagon","wB97M-V","def2-QZVPP",12.2,"H",-0.1829528784,-0.2303709138,-0.0474180354
"Hexagon","wB97M-V","def2-QZVPP",12.3,"H",-0.1855299739,-0.2329480925,-0.0474181186
"Hexagon","wB97M-V","def2-QZVPP",12.4,"H",-0.1880655141,-0.2354837121,-0.047418198
"Hexagon","wB97M-V","def2-QZVPP",12.5,"H",-0.1905604989,-0.2379787724,-0.0474182735
"Hexagon","PBE0","def2-QZVPP",0.1,"H",45.9067635308,45.9272380267,0.0204744959000038
"Hexagon","PBE0","def2-QZVPP",0.2,"H",20.3465798537,20.3571077084,0.0105278547000012
"Hexagon","PBE0","def2-QZVPP",0.3,"H",12.5651126356,12.5690222558,0.00390962019999996
"Hexagon","PBE0","def2-QZVPP",0.4,"H",8.926806455,8.9256737755,-0.00113267949999951
"Hexagon","PBE0","def2-QZVPP",0.5,"H",6.8516709598,6.8466562432,-0.00501471659999986
"Hexagon","PBE0","def2-QZVPP",0.6,"H",5.5228211596,5.5147689846,-0.00805217500000044
"Hexagon","PBE0","def2-QZVPP",0.7,"H",4.6042193958,4.5936388818,-0.0105805140000008
"Hexagon","PBE0","def2-QZVPP",0.8,"H",3.9339206292,3.9211103524,-0.0128102768000002
"Hexagon","PBE0","def2-QZVPP",0.9,"H",3.4246595464,3.4098222852,-0.0148372611999998
"Hexagon","PBE0","def2-QZVPP",1,"H",3.0253032167,3.0086079208,-0.0166952959
"Hexagon","PBE0","def2-QZVPP",1.1,"H",2.7039356999,2.6855218638,-0.0184138361000001
"Hexagon","PBE0","def2-QZVPP",1.2,"H",2.4398558231,2.4197645665,-0.0200912565999998
"Hexagon","PBE0","def2-QZVPP",1.3,"H",2.2192152358,2.1973705605,-0.0218446753000001
"Hexagon","PBE0","def2-QZVPP",1.4,"H",2.0323460986,2.0085790231,-0.0237670755000003
"Hexagon","PBE0","def2-QZVPP",1.5,"H",1.8722163862,1.846290564,-0.0259258222000001
"Hexagon","PBE0","def2-QZVPP",1.6,"H",1.7334969884,1.7051582121,-0.0283387763
"Hexagon","PBE0","def2-QZVPP",1.7,"H",1.6120036188,1.5810528199,-0.0309507989
"Hexagon","PBE0","def2-QZVPP",1.8,"H",1.5044360026,1.4707773268,-0.0336586758000001
"Hexagon","PBE0","def2-QZVPP",1.9,"H",1.4082533789,1.3718845463,-0.0363688326
"Hexagon","PBE0","def2-QZVPP",2,"H",1.3215371604,1.2825048786,-0.0390322818
"Hexagon","PBE0","def2-QZVPP",2.1,"H",1.2428292768,1.2011896944,-0.0416395824
"Hexagon","PBE0","def2-QZVPP",2.2,"H",1.1709922595,1.1267919203,-0.0442003391999999
"Hexagon","PBE0","def2-QZVPP",2.3,"H",1.1051125492,1.0583856257,-0.0467269235000001
"Hexagon","PBE0","def2-QZVPP",2.4,"H",1.0444384776,0.9952103654,-0.0492281122
"Hexagon","PBE0","def2-QZVPP",2.5,"H",0.9883395629,0.9366358062,-0.0517037567
"Hexagon","PBE0","def2-QZVPP",2.6,"H",0.9362793658,0.8821335794,-0.0541457864
"Hexagon","PBE0","def2-QZVPP",2.7,"H",0.887796619,0.8312565541,-0.0565400649
"Hexagon","PBE0","def2-QZVPP",2.8,"H",0.8424932706,0.7836240567,-0.0588692139
"Hexagon","PBE0","def2-QZVPP",2.9,"H",0.8000269471,0.738911216,-0.0611157311
"Hexagon","PBE0","def2-QZVPP",3,"H",0.7601051517,0.6968400642,-0.0632650875
"Hexagon","PBE0","def2-QZVPP",3.1,"H",0.7224798034,0.6571724108,-0.0653073926
"Hexagon","PBE0","def2-QZVPP",3.2,"H",0.6869406311,0.6197026826,-0.0672379485
"Hexagon","PBE0","def2-QZVPP",3.3,"H",0.6533084726,0.5842522534,-0.0690562192
"Hexagon","PBE0","def2-QZVPP",3.4,"H",0.6214290609,0.5506654406,-0.0707636203000001
"Hexagon","PBE0","def2-QZVPP",3.5,"H",0.5911677071,0.5188033878,-0.0723643193
"Hexagon","PBE0","def2-QZVPP",3.6,"H",0.562405481,0.4885420485,-0.0738634325
"Hexagon","PBE0","def2-QZVPP",3.7,"H",0.5350361624,0.4597709493,-0.0752652131
"Hexagon","PBE0","def2-QZVPP",3.8,"H",0.5089641615,0.4323887292,-0.0765754323
"Hexagon","PBE0","def2-QZVPP",3.9,"H",0.4841029674,0.4063028734,-0.077800094
"Hexagon","PBE0","def2-QZVPP",4,"H",0.4603738142,0.3814295614,-0.0789442528
"Hexagon","PBE0","def2-QZVPP",4.1,"H",0.4377048171,0.3576916377,-0.0800131794
"Hexagon","PBE0","def2-QZVPP",4.2,"H",0.4160300682,0.3350177312,-0.081012337
"Hexagon","PBE0","def2-QZVPP",4.3,"H",0.3952890023,0.3133421569,-0.0819468454
"Hexagon","PBE0","def2-QZVPP",4.4,"H",0.3754258542,0.2926042081,-0.0828216461
"Hexagon","PBE0","def2-QZVPP",4.5,"H",0.3563890789,0.2727478144,-0.0836412645
"Hexagon","PBE0","def2-QZVPP",4.6,"H",0.3381310141,0.253721126,-0.0844098881
"Hexagon","PBE0","def2-QZVPP",4.7,"H",0.3206074314,0.2354757133,-0.0851317181
"Hexagon","PBE0","def2-QZVPP",4.8,"H",0.3037772462,0.2179665099,-0.0858107363
"Hexagon","PBE0","def2-QZVPP",4.9,"H",0.2876022623,0.2011518956,-0.0864503667
"Hexagon","PBE0","def2-QZVPP",5,"H",0.2720468572,0.1849931313,-0.0870537259
"Hexagon","PBE0","def2-QZVPP",5.1,"H",0.2570778378,0.1694540137,-0.0876238241
"Hexagon","PBE0","def2-QZVPP",5.2,"H",0.2426641816,0.1545007177,-0.0881634639
"Hexagon","PBE0","def2-QZVPP",5.3,"H",0.2287768885,0.140101702,-0.0886751865
"Hexagon","PBE0","def2-QZVPP",5.4,"H",0.2153888639,0.1262276573,-0.0891612066
"Hexagon","PBE0","def2-QZVPP",5.5,"H",0.2024746964,0.1128511315,-0.0896235649
"Hexagon","PBE0","def2-QZVPP",5.6,"H",0.190010608,0.0999464754,-0.0900641326
"Hexagon","PBE0","def2-QZVPP",5.7,"H",0.1779742811,0.087489681,-0.0904846001
"Hexagon","PBE0","def2-QZVPP",5.8,"H",0.1663447736,0.0754582471,-0.0908865265
"Hexagon","PBE0","def2-QZVPP",5.9,"H",0.1551024404,0.0638311352,-0.0912713052
"Hexagon","PBE0","def2-QZVPP",6,"H",0.1442287951,0.0525886027,-0.0916401924
"Hexagon","PBE0","def2-QZVPP",6.1,"H",0.1337064783,0.0417121663,-0.091994312
"Hexagon","PBE0","def2-QZVPP",6.2,"H",0.123519146,0.0311844844,-0.0923346616
"Hexagon","PBE0","def2-QZVPP",6.3,"H",0.1136514022,0.0209892466,-0.0926621556
"Hexagon","PBE0","def2-QZVPP",6.4,"H",0.1040887612,0.011111111,-0.0929776502
"Hexagon","PBE0","def2-QZVPP",6.5,"H",0.0948175454,0.0015356157,-0.0932819297
"Hexagon","PBE0","def2-QZVPP",6.6,"H",0.0858248734,-0.0077508277,-0.0935757011
"Hexagon","PBE0","def2-QZVPP",6.7,"H",0.0770985719,-0.0167610155,-0.0938595874
"Hexagon","PBE0","def2-QZVPP",6.8,"H",0.0686271438,-0.0255069948,-0.0941341386
"Hexagon","PBE0","def2-QZVPP",6.9,"H",0.0603997389,-0.0340001186,-0.0943998575
"Hexagon","PBE0","def2-QZVPP",7,"H",0.052406079,-0.042251143,-0.094657222
"Hexagon","PBE0","def2-QZVPP",7.1,"H",0.0446364576,-0.0502703666,-0.0949068242
"Hexagon","PBE0","def2-QZVPP",7.2,"H",0.0370816733,-0.0580671328,-0.0951488061
"Hexagon","PBE0","def2-QZVPP",7.3,"H",0.0297330104,-0.0656506943,-0.0953837047
"Hexagon","PBE0","def2-QZVPP",7.4,"H",0.0225822217,-0.0730296409,-0.0956118626
"Hexagon","PBE0","def2-QZVPP",7.5,"H",0.0156214699,-0.0802121143,-0.0958335842
"Hexagon","PBE0","def2-QZVPP",7.6,"H",0.0088433351,-0.0872058135,-0.0960491486
"Hexagon","PBE0","def2-QZVPP",7.7,"H",0.0022407619,-0.0940180605,-0.0962588224
"Hexagon","PBE0","def2-QZVPP",7.8,"H",-0.0041929523,-0.1006558163,-0.096462864
"Hexagon","PBE0","def2-QZVPP",7.9,"H",-0.0104641655,-0.107125691,-0.0966615255
"Hexagon","PBE0","def2-QZVPP",8,"H",-0.0165789383,-0.113433985,-0.0968550467
"Hexagon","PBE0","def2-QZVPP",8.1,"H",-0.0225430232,-0.1195866723,-0.0970436491
"Hexagon","PBE0","def2-QZVPP",8.2,"H",-0.0283619065,-0.125590308,-0.0972284015
"Hexagon","PBE0","def2-QZVPP",8.3,"H",-0.0340408137,-0.1314485161,-0.0974077024
"Hexagon","PBE0","def2-QZVPP",8.4,"H",-0.0395847147,-0.137167345,-0.0975826303
"Hexagon","PBE0","def2-QZVPP",8.5,"H",-0.0449983612,-0.1427516969,-0.0977533357
"Hexagon","PBE0","def2-QZVPP",8.6,"H",-0.0502862736,-0.1482062422,-0.0979199686
"Hexagon","PBE0","def2-QZVPP",8.7,"H",-0.0554527755,-0.1535354559,-0.0980826804
"Hexagon","PBE0","def2-QZVPP",8.8,"H",-0.0605019958,-0.1587436179,-0.0982416221
"Hexagon","PBE0","def2-QZVPP",8.9,"H",-0.0654378705,-0.1638348111,-0.0983969406
"Hexagon","PBE0","def2-QZVPP",9,"H",-0.0702641732,-0.1688129473,-0.0985487741
"Hexagon","PBE0","def2-QZVPP",9.1,"H",-0.0749845019,-0.1736817473,-0.0986972454
"Hexagon","PBE0","def2-QZVPP",9.2,"H",-0.0796023072,-0.1784447715,-0.0988424643
"Hexagon","PBE0","def2-QZVPP",9.3,"H",-0.0841208918,-0.1831054282,-0.0989845364
"Hexagon","PBE0","def2-QZVPP",9.4,"H",-0.0885434113,-0.1876669982,-0.0991235869
"Hexagon","PBE0","def2-QZVPP",9.5,"H",-0.0928728986,-0.19213261,-0.0992597114
"Hexagon","PBE0","def2-QZVPP",9.6,"H",-0.0971122516,-0.1965051328,-0.0993928812
"Hexagon","PBE0","def2-QZVPP",9.7,"H",-0.1012642558,-0.200787471,-0.0995232152
"Hexagon","PBE0","def2-QZVPP",9.8,"H",-0.1053315837,-0.20498251,-0.0996509263
"Hexagon","PBE0","def2-QZVPP",9.9,"H",-0.1093167931,-0.2090927598,-0.0997759667
"Hexagon","PBE0","def2-QZVPP",10,"H",-0.1132223491,-0.2131208781,-0.099898529
"Hexagon","PBE0","def2-QZVPP",10.1,"H",-0.1170506103,-0.2170692652,-0.1000186549
"Hexagon","PBE0","def2-QZVPP",10.2,"H",-0.1208038494,-0.2209401952,-0.1001363458
"Hexagon","PBE0","def2-QZVPP",10.3,"H",-0.1244842521,-0.224736078,-0.1002518259
"Hexagon","PBE0","def2-QZVPP",10.4,"H",-0.1280939127,-0.2284589303,-0.1003650176
"Hexagon","PBE0","def2-QZVPP",10.5,"H",-0.1316348545,-0.2321109635,-0.100476109
"Hexagon","PBE0","def2-QZVPP",10.6,"H",-0.1351090167,-0.2356942025,-0.1005851858
"Hexagon","PBE0","def2-QZVPP",10.7,"H",-0.138518272,-0.2392102318,-0.1006919598
"Hexagon","PBE0","def2-QZVPP",10.8,"H",-0.1418644238,-0.2426612623,-0.1007968385
"Hexagon","PBE0","def2-QZVPP",10.9,"H",-0.1451492036,-0.2460490706,-0.100899867
"Hexagon","PBE0","def2-QZVPP",11,"H",-0.1483742877,-0.2493752952,-0.1010010075
"Hexagon","PBE0","def2-QZVPP",11.1,"H",-0.1515412847,-0.2526416037,-0.101100319
"Hexagon","PBE0","def2-QZVPP",11.2,"H",-0.1546517511,-0.2558497379,-0.1011979868
"Hexagon","PBE0","def2-QZVPP",11.3,"H",-0.1577071886,-0.2590008936,-0.101293705
"Hexagon","PBE0","def2-QZVPP",11.4,"H",-0.1607090407,-0.2620968205,-0.1013877798
"Hexagon","PBE0","def2-QZVPP",11.5,"H",-0.163658708,-0.2651389712,-0.1014802632
"Hexagon","PBE0","def2-QZVPP",11.6,"H",-0.1665575358,-0.268128833,-0.1015712972
"Hexagon","PBE0","def2-QZVPP",11.7,"H",-0.1694068285,-0.2710672687,-0.1016604402
"Hexagon","PBE0","def2-QZVPP",11.8,"H",-0.1722078464,-0.2739561646,-0.1017483182
"Hexagon","PBE0","def2-QZVPP",11.9,"H",-0.1749618027,-0.2767963569,-0.1018345542
"Hexagon","PBE0","def2-QZVPP",12,"H",-0.1776698763,-0.2795892669,-0.1019193906
"Hexagon","PBE0","def2-QZVPP",12.1,"H",-0.1803332011,-0.2798721539,-0.0995389528
"Hexagon","PBE0","def2-QZVPP",12.2,"H",-0.1829528784,-0.2825627294,-0.099609851
"Hexagon","PBE0","def2-QZVPP",12.3,"H",-0.1855299739,-0.2852087398,-0.0996787659
"Hexagon","PBE0","def2-QZVPP",12.4,"H",-0.1880655141,-0.2878126209,-0.0997471068
"Hexagon","PBE0","def2-QZVPP",12.5,"H",-0.1905604989,-0.2903763413,-0.0998158424
"Linear 2","LDA","def2-QZVPP",0.1,"H",3.3571134296,3.4133273866,0.0562139569999998
"Linear 2","LDA","def2-QZVPP",0.2,"H",0.8309428172,0.8829942046,0.0520513874
"Linear 2","LDA","def2-QZVPP",0.3,"H",0.0721057288,0.1194965081,0.0473907793
"Linear 2","LDA","def2-QZVPP",0.4,"H",-0.2558931334,-0.2130877609,0.0428053725
"Linear 2","LDA","def2-QZVPP",0.5,"H",-0.4202260225,-0.3817561422,0.0384698803
"Linear 2","LDA","def2-QZVPP",0.6,"H",-0.5085079582,-0.4740856642,0.0344222940000001
"Linear 2","LDA","def2-QZVPP",0.7,"H",-0.5571146101,-0.5264672743,0.0306473358
"Linear 2","LDA","def2-QZVPP",0.8,"H",-0.5834544491,-0.5563435008,0.0271109483
"Linear 2","LDA","def2-QZVPP",0.9,"H",-0.5966772274,-0.5729030199,0.0237742074999999
"Linear 2","LDA","def2-QZVPP",1,"H",-0.6019309528,-0.5813305351,0.0206004177
"Linear 2","LDA","def2-QZVPP",1.1,"H",-0.6022636095,-0.5847068888,0.0175567207
"Linear 2","LDA","def2-QZVPP",1.2,"H",-0.5995505965,-0.5849359856,0.0146146108999999
"Linear 2","LDA","def2-QZVPP",1.3,"H",-0.5949811022,-0.5832306984,0.0117504038
"Linear 2","LDA","def2-QZVPP",1.4,"H",-0.5893267845,-0.5803816364,0.00894514810000002
"Linear 2","LDA","def2-QZVPP",1.5,"H",-0.5830968037,-0.5769125135,0.00618429020000011
"Linear 2","LDA","def2-QZVPP",1.6,"H",-0.576630908,-0.5731735295,0.00345737850000005
"Linear 2","LDA","def2-QZVPP",1.7,"H",-0.5701569849,-0.5693992355,0.000757749399999952
"Linear 2","LDA","def2-QZVPP",1.8,"H",-0.5638275446,-0.5657453381,-0.0019177935000001
"Linear 2","LDA","def2-QZVPP",1.9,"H",-0.5577435344,-0.5623127518,-0.00456921739999994
"Linear 2","LDA","def2-QZVPP",2,"H",-0.5519701563,-0.5591637459,-0.00719358959999994
"Linear 2","LDA","def2-QZVPP",2.1,"H",-0.5465473016,-0.5563330205,-0.00978571890000002
"Linear 2","LDA","def2-QZVPP",2.2,"H",-0.5414965578,-0.5538355362,-0.0123389784000001
"Linear 2","LDA","def2-QZVPP",2.3,"H",-0.5368263803,-0.5516722549,-0.0148458746000001
"Linear 2","LDA","def2-QZVPP",2.4,"H",-0.5325363034,-0.5498344555,-0.0172981521
"Linear 2","LDA","def2-QZVPP",2.5,"H",-0.5286203032,-0.5483069845,-0.0196866813000001
"Linear 2","LDA","def2-QZVPP",2.6,"H",-0.5250690439,-0.5470705146,-0.0220014707
"Linear 2","LDA","def2-QZVPP",2.7,"H",-0.5218708157,-0.5461030044,-0.0242321887
"Linear 2","LDA","def2-QZVPP",2.8,"H",-0.5190113872,-0.5453805749,-0.0263691877000001
"Linear 2","LDA","def2-QZVPP",2.9,"H",-0.5164734197,-0.5448781019,-0.0284046821999999
"Linear 2","LDA","def2-QZVPP",3,"H",-0.5142361844,-0.5445698775,-0.0303336931
"Linear 2","LDA","def2-QZVPP",3.1,"H",-0.5122759906,-0.5444303219,-0.0321543313
"Linear 2","LDA","def2-QZVPP",3.2,"H",-0.5105672447,-0.544434753,-0.0338675083
"Linear 2","LDA","def2-QZVPP",3.3,"H",-0.5090837646,-0.5445601142,-0.0354763495999999
"Linear 2","LDA","def2-QZVPP",3.4,"H",-0.5077999735,-0.5447853797,-0.0369854062
"Linear 2","LDA","def2-QZVPP",3.5,"H",-0.5066917655,-0.5450918229,-0.0384000574000001
"Linear 2","LDA","def2-QZVPP",3.6,"H",-0.5057370106,-0.5454631228,-0.0397261122
"Linear 2","LDA","def2-QZVPP",3.7,"H",-0.5049157663,-0.5458851925,-0.0409694262
"Linear 2","LDA","def2-QZVPP",3.8,"H",-0.5042102894,-0.5463460216,-0.0421357322
"Linear 2","LDA","def2-QZVPP",3.9,"H",-0.5036049316,-0.5468355414,-0.0432306098
"Linear 2","LDA","def2-QZVPP",4,"H",-0.5030859758,-0.5473453421,-0.0442593662999999
"Linear 2","LDA","def2-QZVPP",4.1,"H",-0.5026414508,-0.547868413,-0.0452269622
"Linear 2","LDA","def2-QZVPP",4.2,"H",-0.5022609444,-0.5483990079,-0.0461380634999999
"Linear 2","LDA","def2-QZVPP",4.3,"H",-0.5019354258,-0.5489324814,-0.0469970556
"Linear 2","LDA","def2-QZVPP",4.4,"H",-0.5016570805,-0.5494650675,-0.047807987
"Linear 2","LDA","def2-QZVPP",4.5,"H",-0.5014191617,-0.5499937254,-0.0485745637
"Linear 2","LDA","def2-QZVPP",4.6,"H",-0.5012158555,-0.5505160614,-0.0493002058999999
"Linear 2","LDA","def2-QZVPP",4.7,"H",-0.5010421608,-0.551030242,-0.0499880812
"Linear 2","LDA","def2-QZVPP",4.8,"H",-0.5008937826,-0.5515348765,-0.0506410939
"Linear 2","LDA","def2-QZVPP",4.9,"H",-0.5007670375,-0.5520289162,-0.0512618787000001
"Linear 2","LDA","def2-QZVPP",5,"H",-0.5006587694,-0.5525115953,-0.0518528259000001
"Linear 2","LDA","def2-QZVPP",5.1,"H",-0.5005662775,-0.5529824005,-0.052416123
"Linear 2","LDA","def2-QZVPP",5.2,"H",-0.5004872511,-0.5534410395,-0.0529537884
"Linear 2","LDA","def2-QZVPP",5.3,"H",-0.5004197155,-0.5538873885,-0.053467673
"Linear 2","LDA","def2-QZVPP",5.4,"H",-0.5003619815,-0.5543214318,-0.0539594503
"Linear 2","LDA","def2-QZVPP",5.5,"H",-0.5003126071,-0.5547432291,-0.0544306219999999
"Linear 2","LDA","def2-QZVPP",5.6,"H",-0.5002703603,-0.5551529115,-0.0548825512
"Linear 2","LDA","def2-QZVPP",5.7,"H",-0.5002341887,-0.5555506924,-0.0553165037
